Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","LCU","251","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","LCU","238","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","LCU","297","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","LCU","330","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","LCU","326","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","LCU","320","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","LCU","337","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","LCU","436","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","LCU","479.2","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","LCU","371.3","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2023","2023","7021","Annual value","LCU","416.2","A","Official figure"
"PP","Producer Prices","036","Australia","5530","Producer Price (LCU/tonne)","0112","Maize (corn)","2024","2024","7021","Annual value","LCU","377.3","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1991","1991","7021","Annual value","SLC","166","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1992","1992","7021","Annual value","SLC","171","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","SLC","204","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","SLC","199","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","SLC","245","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","SLC","223","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","SLC","203","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","SLC","179","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","SLC","153","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","SLC","188","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","SLC","198","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","SLC","233","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","SLC","223","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","SLC","193","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","SLC","195","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","SLC","248","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","SLC","283","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","SLC","259","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","SLC","251","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","SLC","238","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","SLC","297","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","SLC","330","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","SLC","326","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","SLC","320","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","SLC","337","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","SLC","436","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","SLC","479.2","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","SLC","371.3","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2023","2023","7021","Annual value","SLC","416.2","A","Official figure"
"PP","Producer Prices","036","Australia","5531","Producer Price (SLC/tonne)","0112","Maize (corn)","2024","2024","7021","Annual value","SLC","377.3","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1991","1991","7021","Annual value","USD","129.3","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1992","1992","7021","Annual value","USD","125.6","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","USD","138.7","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","USD","145.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","USD","181.6","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","USD","174.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","USD","148.4","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","USD","127.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","USD","115.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","USD","88.7","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","USD","97.2","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","USD","107.6","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","USD","151.1","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","USD","164","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","USD","147.4","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","USD","146.8","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","USD","207.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","USD","220.7","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","USD","267.2","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","USD","259.9","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","229.8","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","267.7","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","247.9","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","242.3","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","245.3","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","USD","251.8","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","USD","303.1","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","329.8","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","278.9","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2023","2023","7021","Annual value","USD","276.5","A","Official figure"
"PP","Producer Prices","036","Australia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2024","2024","7021","Annual value","USD","249","A","Official figure"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","1991","1991","7021","Annual value","","52.26","E","Estimated value"
"PP","Producer Prices","036","Australia","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","1992","1992","7021","Annual value","","53.83","E","Estimated value"
